,Unnamed: 0,City,Year,Month,Sold,List_price_avg,Sold_price_avg,above_below,monthly_change,monthly_change_per,days_on_mar
334,334,caledon,2014,February,60,357449.0,353250.0,-1.17,42875.0,-10.82,12
335,335,caledon,2014,January,46,407812.0,396125.0,-2.86,156500.0,65.31,61
336,336,caledon,2013,December,29,246200.0,239625.0,-2.67,122375.0,-33.8,16
337,337,caledon,2013,November,61,369562.0,362000.0,-2.04,9500.0,2.69,31
338,338,caledon,2013,October,79,359075.0,352500.0,-1.83,73312.0,-17.21,35
339,339,caledon,2013,September,84,432650.0,425812.0,-1.58,8050.0,-1.85,23
340,340,caledon,2013,August,67,441950.0,433862.0,-1.83,4388.0,-1.0,21
341,341,caledon,2013,July,57,450575.0,438250.0,-2.73,206375.0,89.0,26
342,342,caledon,2013,June,82,237337.0,231875.0,-2.3,221375.0,-48.84,7
343,343,caledon,2013,May,119,459135.0,453250.0,-1.28,57875.0,-11.32,21
344,344,caledon,2013,April,113,519750.0,511125.0,-1.65,120138.0,30.72,32
345,345,caledon,2013,March,71,399325.0,390987.0,-2.08,88862.0,29.41,13
346,346,caledon,2013,February,51,304825.0,302125.0,-0.88,75500.0,33.31,16
347,347,caledon,2013,January,31,230587.0,226625.0,-1.71,77875.0,-25.57,14
348,348,caledon,2012,December,34,320350.0,304500.0,-4.94,18525.0,-5.73,27
349,349,caledon,2012,November,48,329812.0,323025.0,-2.05,900.0,0.27,18
350,350,caledon,2012,October,60,329650.0,322125.0,-2.28,52125.0,-13.92,28
351,351,caledon,2012,September,68,386087.0,374250.0,-3.06,77625.0,26.16,24
352,352,caledon,2012,August,64,305187.0,296625.0,-2.8,69000.0,30.31,24
353,353,caledon,2012,July,66,226975.0,227625.0,0.28,2582.0,1.14,8
354,354,caledon,2012,June,99,227450.0,225043.0,-1.05,226644.0,-50.17,11
355,355,caledon,2012,May,96,459950.0,451687.0,-1.79,149375.0,49.41,23
356,356,caledon,2012,April,94,302837.0,302312.0,-0.17,88312.0,41.26,9
357,357,caledon,2012,March,93,217612.0,214000.0,-1.65,109562.0,-33.86,7
358,358,caledon,2012,February,61,327262.0,323562.0,-1.13,87937.0,37.32,13
359,359,caledon,2012,January,33,240975.0,235625.0,-2.22,235625.0,0.0,8
360,360,hamilton,2021,December,403,663362.0,738500.0,11.32,13488.0,1.86,8
361,361,hamilton,2021,November,610,649700.0,725012.0,11.59,17776.0,2.51,7
362,362,hamilton,2021,October,643,660299.0,707236.0,7.1,23090.0,3.37,7
363,363,hamilton,2021,September,567,643750.0,684146.0,6.27,21646.0,3.26,8
364,364,hamilton,2021,August,612,626787.0,662500.0,5.69,9375.0,-1.39,10
365,365,hamilton,2021,July,595,631587.0,671875.0,6.37,19375.0,2.96,9
366,366,hamilton,2021,June,730,624335.0,652500.0,4.51,12689.0,-1.9,8
367,367,hamilton,2021,May,830,619825.0,665189.0,7.31,8689.0,1.32,8
368,368,hamilton,2021,April,820,615580.0,656500.0,6.64,10694.0,-1.6,7
369,369,hamilton,2021,March,956,607197.0,667194.0,9.88,23444.0,3.64,6
370,370,hamilton,2021,February,541,592422.0,643750.0,8.66,17238.0,2.75,6
371,371,hamilton,2021,January,328,587837.0,626512.0,6.57,73025.0,13.19,9
372,372,hamilton,2020,December,345,540536.0,553487.0,2.39,5737.0,1.04,11
373,373,hamilton,2020,November,462,529770.0,547750.0,3.39,237.0,-0.04,10
374,374,hamilton,2020,October,565,533870.0,547987.0,2.64,11888.0,-2.12,11
375,375,hamilton,2020,September,585,541025.0,559875.0,3.48,22750.0,4.23,10
376,376,hamilton,2020,August,556,529037.0,537125.0,1.52,13725.0,2.62,11
377,377,hamilton,2020,July,554,519475.0,523400.0,0.75,9494.0,1.84,12
378,378,hamilton,2020,June,412,513561.0,513906.0,0.06,1219.0,-0.23,12
379,379,hamilton,2020,May,318,518336.0,515125.0,-0.61,12875.0,2.56,20
380,380,hamilton,2020,April,165,508662.0,502250.0,-1.26,14112.0,-2.73,17
381,381,hamilton,2020,March,411,509949.0,516362.0,1.25,2587.0,0.5,11
382,382,hamilton,2020,February,358,510312.0,513775.0,0.67,19425.0,3.92,11
383,383,hamilton,2020,January,256,492312.0,494350.0,0.41,14239.0,2.96,17
384,384,hamilton,2019,December,229,488909.0,480111.0,-1.79,16374.0,3.53,22
385,385,hamilton,2019,November,318,472687.0,463737.0,-1.89,14125.0,-2.95,27
386,386,hamilton,2019,October,393,487422.0,477862.0,-1.96,8550.0,1.82,19
387,387,hamilton,2019,September,337,477187.0,469312.0,-1.65,4262.0,0.91,17
388,388,hamilton,2019,August,317,470425.0,465050.0,-1.14,5562.0,-1.18,20
389,389,hamilton,2019,July,377,478424.0,470612.0,-1.63,17375.0,3.83,20
390,390,hamilton,2019,June,360,459587.0,453237.0,-1.38,749.0,-0.16,18
391,391,hamilton,2019,May,448,458750.0,453986.0,-1.03,3251.0,-0.71,19
392,392,hamilton,2019,April,365,463346.0,457237.0,-1.31,2061.0,-0.44,19
393,393,hamilton,2019,March,334,462537.0,459298.0,-0.7,15548.0,3.5,19
394,394,hamilton,2019,February,246,451550.0,443750.0,-1.72,10500.0,2.42,19
395,395,hamilton,2019,January,183,447287.0,433250.0,-3.13,9000.0,-2.03,25
396,396,hamilton,2018,December,163,454175.0,442250.0,-2.62,4938.0,1.12,29
397,397,hamilton,2018,November,264,446050.0,437312.0,-1.95,5375.0,1.24,29
398,398,hamilton,2018,October,291,442187.0,431937.0,-2.31,26625.0,-5.8,27
399,399,hamilton,2018,September,242,467875.0,458562.0,-1.99,7500.0,1.66,22
400,400,hamilton,2018,August,266,460337.0,451062.0,-2.01,11388.0,-2.46,27
401,401,hamilton,2018,July,243,476787.0,462450.0,-3.0,1925.0,-0.41,21
402,402,hamilton,2018,June,255,474099.0,464375.0,-2.05,14750.0,3.28,18
403,403,hamilton,2018,May,297,456587.0,449625.0,-1.52,6700.0,1.51,16
404,404,hamilton,2018,April,277,446662.0,442925.0,-0.83,3471.0,0.78,15
405,405,hamilton,2018,March,267,446450.0,439454.0,-1.56,11596.0,-2.57,15
406,406,hamilton,2018,February,195,460447.0,451050.0,-2.04,33300.0,7.97,16
407,407,hamilton,2018,January,157,429787.0,417750.0,-2.8,10388.0,2.55,35
408,408,hamilton,2017,December,193,423049.0,407362.0,-3.7,4200.0,-1.02,26
409,409,hamilton,2017,November,238,427260.0,411562.0,-3.67,13875.0,-3.26,30
410,410,hamilton,2017,October,212,437712.0,425437.0,-2.8,13925.0,-3.16,22
411,411,hamilton,2017,September,171,445775.0,439362.0,-1.43,2013.0,-0.45,29
412,412,hamilton,2017,August,196,451081.0,441375.0,-2.15,15125.0,3.54,24
413,413,hamilton,2017,July,154,438025.0,426250.0,-2.68,162.0,0.03,23
414,414,hamilton,2017,June,256,418412.0,426088.0,1.83,9537.0,-2.18,13
415,415,hamilton,2017,May,357,414675.0,435625.0,5.05,35875.0,-7.6,8
416,416,hamilton,2017,April,325,432437.0,471500.0,9.03,31737.0,7.21,6
417,417,hamilton,2017,March,343,422805.0,439763.0,4.01,1268.0,-0.28,9
418,418,hamilton,2017,February,210,422506.0,441031.0,4.38,6781.0,-1.51,12
419,419,hamilton,2017,January,154,445012.0,447812.0,0.62,76150.0,20.48,13
420,420,hamilton,2016,December,143,372175.0,371662.0,-0.13,11338.0,-2.96,16
421,421,hamilton,2016,November,218,382447.0,383000.0,0.14,7937.0,-2.03,13
422,422,hamilton,2016,October,196,385962.0,390937.0,1.28,8062.0,2.1,13
423,423,hamilton,2016,September,162,379304.0,382875.0,0.94,4812.0,-1.24,11
424,424,hamilton,2016,August,208,379937.0,387687.0,2.03,7682.0,2.02,12
425,425,hamilton,2016,July,171,378184.0,380005.0,0.48,14332.0,-3.63,14
426,426,hamilton,2016,June,287,388693.0,394337.0,1.45,8212.0,2.12,15
427,427,hamilton,2016,May,264,385837.0,386125.0,0.07,25250.0,6.99,10
428,428,hamilton,2016,April,221,357696.0,360875.0,0.88,6875.0,1.94,14
429,429,hamilton,2016,March,235,359912.0,354000.0,-1.64,18028.0,5.36,17
430,430,hamilton,2016,February,174,341412.0,335972.0,-1.59,7528.0,-2.19,18
431,431,hamilton,2016,January,108,347186.0,343500.0,-1.06,39375.0,12.94,25
432,432,hamilton,2015,December,105,315700.0,304125.0,-3.66,7581.0,-2.43,29
433,433,hamilton,2015,November,133,314687.0,311706.0,-0.94,31306.0,-9.12,20
434,434,hamilton,2015,October,151,343311.0,343012.0,-0.08,21262.0,6.6,21
435,435,hamilton,2015,September,153,326837.0,321750.0,-1.55,18700.0,6.17,19
436,436,hamilton,2015,August,127,307324.0,303050.0,-1.39,33500.0,-9.95,22
437,437,hamilton,2015,July,186,340937.0,336550.0,-1.28,25550.0,8.21,20
438,438,hamilton,2015,June,200,314687.0,311000.0,-1.17,17437.0,-5.3,13
439,439,hamilton,2015,May,215,335537.0,328437.0,-2.11,11062.0,3.48,17
440,440,hamilton,2015,April,173,322687.0,317375.0,-1.64,18737.0,-5.57,15
441,441,hamilton,2015,March,161,343450.0,336112.0,-2.13,5537.0,1.67,20
442,442,hamilton,2015,February,102,335875.0,330575.0,-1.57,48538.0,17.2,18
443,443,hamilton,2015,January,83,289717.0,282037.0,-2.65,47050.0,20.02,45
444,444,hamilton,2014,December,69,243425.0,234987.0,-3.46,65075.0,-21.68,24
445,445,hamilton,2014,November,119,307775.0,300062.0,-2.5,46712.0,18.43,21
446,446,hamilton,2014,October,103,262437.0,253350.0,-3.46,119212.0,-31.99,29
447,447,hamilton,2014,September,99,384775.0,372562.0,-3.17,56687.0,17.94,17
448,448,hamilton,2014,August,113,321875.0,315875.0,-1.86,25900.0,8.93,28
449,449,hamilton,2014,July,134,297449.0,289975.0,-2.51,21712.0,-6.96,22
450,450,hamilton,2014,June,140,319573.0,311687.0,-2.46,10452.0,3.46,27
451,451,hamilton,2014,May,152,305812.0,301235.0,-1.49,13110.0,4.55,18
452,452,hamilton,2014,April,118,294949.0,288125.0,-2.31,41625.0,-12.62,13
453,453,hamilton,2014,March,87,333437.0,329750.0,-1.1,24375.0,7.98,20
454,454,hamilton,2014,February,62,308337.0,305375.0,-0.96,24625.0,8.77,18
455,455,hamilton,2014,January,68,285275.0,280750.0,-1.58,63700.0,-18.49,35
456,456,hamilton,2013,December,45,348936.0,344450.0,-1.28,91888.0,36.38,37
457,457,hamilton,2013,November,65,261150.0,252562.0,-3.28,25875.0,-9.29,25
458,458,hamilton,2013,October,80,286673.0,278437.0,-2.87,53825.0,23.96,32
459,459,hamilton,2013,September,87,229925.0,224612.0,-2.31,55638.0,-19.85,20
460,460,hamilton,2013,August,89,286675.0,280250.0,-2.24,125.0,-0.04,36
461,461,hamilton,2013,July,75,285787.0,280375.0,-1.89,5500.0,-1.92,31
462,462,hamilton,2013,June,78,289325.0,285875.0,-1.19,12775.0,4.67,27
463,463,hamilton,2013,May,118,275836.0,273100.0,-0.99,4568.0,-1.64,25
464,464,hamilton,2013,April,86,281150.0,277668.0,-1.23,38682.0,-12.22,23
465,465,hamilton,2013,March,75,322197.0,316350.0,-1.81,1497.0,-0.47,23
466,466,hamilton,2013,February,55,319758.0,317847.0,-0.59,83972.0,35.9,27
467,467,hamilton,2013,January,48,239112.0,233875.0,-2.19,11375.0,-4.63,34
468,468,hamilton,2012,December,36,254712.0,245250.0,-3.71,92675.0,-27.42,32
469,469,hamilton,2012,November,48,348375.0,337925.0,-2.99,54650.0,19.29,42
470,470,hamilton,2012,October,61,291662.0,283275.0,-2.87,42463.0,17.63,31
471,471,hamilton,2012,September,53,248862.0,240812.0,-3.23,36212.0,17.69,31
472,472,hamilton,2012,August,37,208100.0,204600.0,-1.68,51900.0,-20.23,50
473,473,hamilton,2012,July,55,257225.0,256500.0,-0.28,26925.0,-9.49,28
474,474,hamilton,2012,June,73,290372.0,283425.0,-2.39,5863.0,2.11,27
475,475,hamilton,2012,May,62,282724.0,277562.0,-1.82,29812.0,12.03,31
476,476,hamilton,2012,April,65,252325.0,247750.0,-1.81,24625.0,-9.04,23
477,477,hamilton,2012,March,61,277962.0,272375.0,-2.0,26378.0,10.72,28
478,478,hamilton,2012,February,26,258675.0,245997.0,-4.9,36435.0,17.38,81
479,479,hamilton,2012,January,30,212450.0,209562.0,-1.35,209562.0,0.0,29
480,480,innisfil,2021,December,48,674950.0,730875.0,8.28,127474.0,-14.85,7
481,481,innisfil,2021,November,81,805724.0,858349.0,6.53,271474.0,46.25,44
482,482,innisfil,2021,October,104,549587.0,586875.0,6.78,9875.0,-1.65,7
483,483,innisfil,2021,September,79,584497.0,596750.0,2.09,18250.0,-2.96,10
484,484,innisfil,2021,August,96,579100.0,615000.0,6.19,3125.0,0.51,12
485,485,innisfil,2021,July,98,577449.0,611875.0,5.96,210375.0,-25.58,10
486,486,innisfil,2021,June,114,836500.0,822250.0,-1.7,273375.0,49.8,13
487,487,innisfil,2021,May,122,546473.0,548875.0,0.43,11375.0,2.11,12
488,488,innisfil,2021,April,169,503337.0,537500.0,6.78,13625.0,2.6,8
489,489,innisfil,2021,March,169,499612.0,523875.0,4.85,352500.0,-40.22,5
490,490,innisfil,2021,February,115,865549.0,876375.0,1.25,355000.0,68.08,6
491,491,innisfil,2021,January,73,499587.0,521375.0,4.36,37387.0,-6.69,5
492,492,innisfil,2020,December,81,559472.0,558762.0,-0.12,90387.0,19.29,16
493,493,innisfil,2020,November,83,467362.0,468375.0,0.21,17403.0,3.85,13
494,494,innisfil,2020,October,105,435700.0,450972.0,3.5,117840.0,-20.71,12
495,495,innisfil,2020,September,136,576212.0,568812.0,-1.28,38313.0,-6.31,11
496,496,innisfil,2020,August,150,603312.0,607125.0,0.63,17031.0,-2.72,32
497,497,innisfil,2020,July,164,636175.0,624156.0,-1.88,211281.0,51.17,24
498,498,innisfil,2020,June,129,417975.0,412875.0,-1.22,58875.0,16.63,15
499,499,innisfil,2020,May,71,364312.0,354000.0,-2.83,30375.0,-7.9,23
500,500,innisfil,2020,April,37,389450.0,384375.0,-1.3,1075.0,0.28,17
501,501,innisfil,2020,March,81,392362.0,383300.0,-2.3,6675.0,1.77,14
502,502,innisfil,2020,February,90,378687.0,376625.0,-0.54,20062.0,-5.05,17
503,503,innisfil,2020,January,47,407200.0,396687.0,-2.58,130437.0,48.99,24
504,504,innisfil,2019,December,46,270362.0,266250.0,-1.52,166562.0,-38.48,17
505,505,innisfil,2019,November,70,463362.0,432812.0,-6.59,92187.0,27.06,24
506,506,innisfil,2019,October,90,347700.0,340625.0,-2.03,35000.0,-9.31,40
507,507,innisfil,2019,September,90,392487.0,375625.0,-4.29,375.0,0.09,18
508,508,innisfil,2019,August,70,380973.0,375250.0,-1.5,47750.0,14.58,35
509,509,innisfil,2019,July,77,340950.0,327500.0,-3.94,31187.0,-8.69,24
510,510,innisfil,2019,June,78,371450.0,358687.0,-3.43,4788.0,-1.31,23
511,511,innisfil,2019,May,79,377174.0,363475.0,-3.63,36687.0,-9.16,26
512,512,innisfil,2019,April,73,410075.0,400162.0,-2.41,51787.0,14.86,11
513,513,innisfil,2019,March,74,363074.0,348375.0,-4.04,169875.0,-32.77,34
514,514,innisfil,2019,February,51,541599.0,518250.0,-4.31,272875.0,111.2,16
515,515,innisfil,2019,January,47,250962.0,245375.0,-2.22,142187.0,-36.68,17
516,516,innisfil,2018,December,23,400448.0,387562.0,-3.21,44942.0,13.11,34
517,517,innisfil,2018,November,39,355737.0,342620.0,-3.68,76492.0,-18.25,15
518,518,innisfil,2018,October,56,430349.0,419112.0,-2.61,71612.0,20.6,41
519,519,innisfil,2018,September,53,354750.0,347500.0,-2.04,381625.0,-52.34,18
520,520,innisfil,2018,August,63,755349.0,729125.0,-3.47,474750.0,186.63,32
521,521,innisfil,2018,July,56,264112.0,254375.0,-3.68,4375.0,1.75,14
522,522,innisfil,2018,June,69,253675.0,250000.0,-1.44,9000.0,-3.47,8
523,523,innisfil,2018,May,61,271100.0,259000.0,-4.46,76875.0,-22.88,10
524,524,innisfil,2018,April,64,339461.0,335875.0,-1.05,92875.0,38.22,9
525,525,innisfil,2018,March,50,246225.0,243000.0,-1.3,147562.0,-37.78,11
526,526,innisfil,2018,February,32,400562.0,390562.0,-2.49,169812.0,76.92,15
527,527,innisfil,2018,January,28,228725.0,220750.0,-3.48,16500.0,-6.95,12
528,528,innisfil,2017,December,29,245462.0,237250.0,-3.34,5000.0,2.15,14
529,529,innisfil,2017,November,44,242086.0,232250.0,-4.06,218250.0,-48.44,18
530,530,innisfil,2017,October,46,459312.0,450500.0,-1.91,200875.0,80.47,30
531,531,innisfil,2017,September,36,254225.0,249625.0,-1.8,114125.0,-31.37,12
532,532,innisfil,2017,August,34,377200.0,363750.0,-3.56,121431.0,50.11,32
533,533,innisfil,2017,July,34,243725.0,242319.0,-0.57,9993.0,-3.96,14
534,534,innisfil,2017,June,62,255487.0,252312.0,-1.24,14688.0,-5.5,8
535,535,innisfil,2017,May,79,257225.0,267000.0,3.8,15500.0,-5.48,5
536,536,innisfil,2017,April,109,267475.0,282500.0,5.61,2500.0,0.89,3
537,537,innisfil,2017,March,100,259725.0,280000.0,7.8,25000.0,9.8,2
538,538,innisfil,2017,February,51,237086.0,255000.0,7.55,2750.0,-1.06,1
539,539,innisfil,2017,January,44,257225.0,257750.0,0.2,3500.0,-1.33,3
540,540,innisfil,2016,December,28,264950.0,261250.0,-1.39,23488.0,9.87,8
541,541,innisfil,2016,November,47,234850.0,237762.0,1.23,18075.0,8.22,4
542,542,innisfil,2016,October,52,219037.0,219687.0,0.29,3750.0,1.73,3
543,543,innisfil,2016,September,75,218725.0,215937.0,-1.27,2813.0,-1.28,5
544,544,innisfil,2016,August,52,219850.0,218750.0,-0.5,7763.0,3.67,6
545,545,innisfil,2016,July,69,211224.0,210987.0,-0.11,263.0,-0.12,4
546,546,innisfil,2016,June,103,208725.0,211250.0,1.2,3025.0,1.45,5
547,547,innisfil,2016,May,104,206225.0,208225.0,0.96,19600.0,10.39,5
548,548,innisfil,2016,April,102,190575.0,188625.0,-1.02,6375.0,-3.26,5
549,549,innisfil,2016,March,70,193725.0,195000.0,0.65,4750.0,2.49,3
550,550,innisfil,2016,February,38,193950.0,190250.0,-1.9,4438.0,2.38,7
551,551,innisfil,2016,January,24,188724.0,185812.0,-1.54,4700.0,-2.46,12
552,552,innisfil,2015,December,24,194321.0,190512.0,-1.96,21787.0,12.91,11
553,553,innisfil,2015,November,38,169925.0,168725.0,-0.7,9212.0,-5.17,10
554,554,innisfil,2015,October,47,180700.0,177937.0,-1.52,463.0,-0.25,16
555,555,innisfil,2015,September,56,182075.0,178400.0,-2.01,4825.0,-2.63,11
556,556,innisfil,2015,August,68,185975.0,183225.0,-1.47,10007.0,5.77,9
557,557,innisfil,2015,July,81,177100.0,173218.0,-2.19,9782.0,-5.34,12
558,558,innisfil,2015,June,53,187362.0,183000.0,-2.32,10000.0,5.78,6
559,559,innisfil,2015,May,92,178700.0,173000.0,-3.18,0.0,0.0,10
560,560,innisfil,2015,April,67,171775.0,173000.0,0.71,2000.0,-1.14,7
561,561,innisfil,2015,March,50,176197.0,175000.0,-0.67,3500.0,2.04,6
562,562,innisfil,2015,February,37,175300.0,171500.0,-2.16,20875.0,13.85,20
563,563,innisfil,2015,January,34,152450.0,150625.0,-1.19,5125.0,3.52,10
564,564,innisfil,2014,December,26,148700.0,145500.0,-2.15,9000.0,-5.82,14
565,565,innisfil,2014,November,33,158300.0,154500.0,-2.4,750.0,0.48,18
566,566,innisfil,2014,October,51,156200.0,153750.0,-1.56,1250.0,-0.8,14
567,567,innisfil,2014,September,59,157237.0,155000.0,-1.42,875.0,0.56,14
568,568,innisfil,2014,August,52,157725.0,154125.0,-2.28,4625.0,-2.91,17
569,569,innisfil,2014,July,73,161575.0,158750.0,-1.74,5139.0,3.34,12
570,570,innisfil,2014,June,76,156586.0,153611.0,-1.89,2636.0,1.74,11
571,571,innisfil,2014,May,59,154950.0,150975.0,-2.56,10150.0,-6.29,12
572,572,innisfil,2014,April,53,163075.0,161125.0,-1.19,8438.0,5.52,10
573,573,innisfil,2014,March,46,154337.0,152687.0,-1.06,8550.0,-5.3,10
574,574,innisfil,2014,February,33,163112.0,161237.0,-1.14,16050.0,11.05,10
575,575,innisfil,2014,January,19,149950.0,145187.0,-3.17,14750.0,11.3,26
576,576,innisfil,2013,December,21,132423.0,130437.0,-1.49,3313.0,-2.47,11
577,577,innisfil,2013,November,34,137225.0,133750.0,-2.53,2362.0,-1.73,11
578,578,innisfil,2013,October,50,142431.0,136112.0,-4.43,18388.0,-11.9,18
579,579,innisfil,2013,September,44,157450.0,154500.0,-1.87,21813.0,16.43,7
580,580,innisfil,2013,August,40,136187.0,132687.0,-2.56,4813.0,-3.5,13
581,581,innisfil,2013,July,67,143537.0,137500.0,-4.2,5500.0,4.16,11
582,582,innisfil,2013,June,60,134999.0,132000.0,-2.22,10375.0,-7.28,12
583,583,innisfil,2013,May,60,144974.0,142375.0,-1.79,1125.0,0.79,10
584,584,innisfil,2013,April,51,144350.0,141250.0,-2.14,6563.0,4.87,13
585,585,innisfil,2013,March,45,136937.0,134687.0,-1.64,6800.0,-4.8,14
586,586,innisfil,2013,February,28,146825.0,141487.0,-3.63,53237.0,60.32,15
587,587,innisfil,2013,January,17,89750.0,88250.0,-1.67,38500.0,-30.37,17
588,588,innisfil,2012,December,27,134612.0,126750.0,-5.84,2125.0,-1.64,14
589,589,innisfil,2012,November,37,132850.0,128875.0,-2.99,4537.0,-3.4,19
590,590,innisfil,2012,October,39,138700.0,133412.0,-3.81,5213.0,-3.76,16
591,591,innisfil,2012,September,45,141075.0,138625.0,-1.73,247.0,-0.17,14
592,592,innisfil,2012,August,34,141972.0,138872.0,-2.18,7872.0,6.0,43
593,593,innisfil,2012,July,58,131725.0,131000.0,-0.55,11112.0,-7.81,21
594,594,innisfil,2012,June,59,145598.0,142112.0,-2.39,41838.0,-22.74,11
595,595,innisfil,2012,May,71,186950.0,183950.0,-1.6,44700.0,32.1,37
596,596,innisfil,2012,April,52,140972.0,139250.0,-1.22,31975.0,-18.67,12
597,597,innisfil,2012,March,52,172850.0,171225.0,-0.94,42488.0,33.0,28
598,598,innisfil,2012,February,33,129287.0,128737.0,-0.42,50300.0,-28.09,12
599,599,innisfil,2012,January,23,182411.0,179037.0,-1.84,179037.0,0.0,23
600,600,markham,2021,December,265,1056975.0,1197625.0,13.3,56250.0,4.92,7
601,601,markham,2021,November,407,1012700.0,1141375.0,12.7,22650.0,2.02,7
602,602,markham,2021,October,477,976959.0,1118725.0,14.51,28600.0,2.62,7
603,603,markham,2021,September,470,966725.0,1090125.0,12.76,58588.0,5.67,8
604,604,markham,2021,August,410,940222.0,1031537.0,9.71,3281.0,0.31,8
605,605,markham,2021,July,461,954000.0,1028256.0,7.78,16531.0,1.63,9
606,606,markham,2021,June,485,915062.0,1011725.0,10.56,1838.0,0.18,9
607,607,markham,2021,May,572,938612.0,1009887.0,7.59,5050.0,-0.49,7
608,608,markham,2021,April,596,935236.0,1014937.0,8.52,5462.0,0.54,7
609,609,markham,2021,March,687,888237.0,1009475.0,13.64,35300.0,3.62,6
610,610,markham,2021,February,499,865085.0,974175.0,12.61,49675.0,5.37,7
611,611,markham,2021,January,281,873000.0,924500.0,5.89,41650.0,4.71,9
612,612,markham,2020,December,288,862684.0,882850.0,2.33,11225.0,1.28,19
613,613,markham,2020,November,390,866875.0,871625.0,0.54,13375.0,1.55,15
614,614,markham,2020,October,406,849499.0,858250.0,1.03,13072.0,-1.5,12
615,615,markham,2020,September,453,843637.0,871322.0,3.28,9203.0,-1.04,12
616,616,markham,2020,August,479,853612.0,880525.0,3.15,19025.0,2.2,12
617,617,markham,2020,July,481,837833.0,861500.0,2.82,22750.0,2.71,10
618,618,markham,2020,June,363,806211.0,838750.0,4.03,3500.0,-0.41,10
619,619,markham,2020,May,173,836875.0,842250.0,0.64,81375.0,10.69,16
620,620,markham,2020,April,106,774711.0,760875.0,-1.78,84125.0,-9.95,18
621,621,markham,2020,March,368,781947.0,845000.0,8.06,10375.0,1.24,7
622,622,markham,2020,February,337,784249.0,834625.0,6.42,9750.0,1.18,10
623,623,markham,2020,January,212,812300.0,824875.0,1.54,34125.0,4.31,11
624,624,markham,2019,December,150,802350.0,790750.0,-1.44,3250.0,0.41,23
625,625,markham,2019,November,303,782236.0,787500.0,0.67,5313.0,0.67,16
626,626,markham,2019,October,378,768725.0,782187.0,1.75,1862.0,0.23,17
627,627,markham,2019,September,364,786750.0,780325.0,-0.81,7014.0,0.9,15
628,628,markham,2019,August,350,771975.0,773311.0,0.17,12586.0,1.65,19
629,629,markham,2019,July,298,749325.0,760725.0,1.52,1273.0,-0.16,18
630,630,markham,2019,June,352,757822.0,761998.0,0.55,2889.0,-0.37,16
631,631,markham,2019,May,393,765348.0,764887.0,-0.06,8738.0,-1.12,16
632,632,markham,2019,April,378,773950.0,773625.0,-0.04,32250.0,4.35,16
633,633,markham,2019,March,321,748087.0,741375.0,-0.89,7813.0,1.06,15
634,634,markham,2019,February,195,747562.0,733562.0,-1.87,13538.0,-1.81,20
635,635,markham,2019,January,165,748310.0,747100.0,-0.16,25091.0,3.47,20
636,636,markham,2018,December,142,743075.0,722009.0,-2.83,2116.0,-0.29,26
637,637,markham,2018,November,246,734975.0,724125.0,-1.47,32375.0,-4.27,22
638,638,markham,2018,October,289,777100.0,756500.0,-2.65,40500.0,5.65,21
639,639,markham,2018,September,249,747237.0,716000.0,-4.18,35325.0,-4.7,22
640,640,markham,2018,August,286,765475.0,751325.0,-1.84,10825.0,1.46,22
641,641,markham,2018,July,262,764375.0,740500.0,-3.12,13000.0,-1.72,22
642,642,markham,2018,June,326,771362.0,753500.0,-2.31,0.0,0.0,20
643,643,markham,2018,May,335,771250.0,753500.0,-2.3,9487.0,-1.24,18
644,644,markham,2018,April,317,769337.0,762987.0,-0.82,9740.0,1.29,16
645,645,markham,2018,March,279,765125.0,753247.0,-1.55,1286.0,0.17,14
646,646,markham,2018,February,184,765362.0,751961.0,-1.75,24511.0,3.36,20
647,647,markham,2018,January,128,761125.0,727450.0,-4.42,31600.0,-4.16,33
648,648,markham,2017,December,157,786473.0,759050.0,-3.48,5550.0,0.73,23
649,649,markham,2017,November,267,744725.0,753500.0,1.17,16812.0,-2.18,18
650,650,markham,2017,October,222,792487.0,770312.0,-2.79,31722.0,-3.95,19
651,651,markham,2017,September,206,811875.0,802034.0,-1.21,60159.0,8.1,19
652,652,markham,2017,August,203,754986.0,741875.0,-1.73,50075.0,-6.32,23
653,653,markham,2017,July,161,787223.0,791950.0,0.6,1837.0,-0.23,15
654,654,markham,2017,June,238,777562.0,793787.0,2.08,59788.0,-7.0,14
655,655,markham,2017,May,355,825223.0,853575.0,3.43,74425.0,-8.01,9
656,656,markham,2017,April,504,801823.0,928000.0,15.73,21625.0,2.38,6
657,657,markham,2017,March,573,775575.0,906375.0,16.86,16713.0,1.87,6
658,658,markham,2017,February,370,774047.0,889662.0,14.93,55412.0,6.64,5
659,659,markham,2017,January,249,775500.0,834250.0,7.57,70125.0,9.17,6
660,660,markham,2016,December,253,735837.0,764125.0,3.84,16600.0,2.22,11
661,661,markham,2016,November,404,735787.0,747525.0,1.59,11575.0,-1.52,12
662,662,markham,2016,October,434,726062.0,759100.0,4.55,36075.0,4.98,14
663,663,markham,2016,September,414,687625.0,723025.0,5.14,5600.0,-0.76,10
664,664,markham,2016,August,543,688925.0,728625.0,5.76,2325.0,-0.31,14
665,665,markham,2016,July,367,686600.0,730950.0,6.45,20850.0,2.93,13
666,666,markham,2016,June,649,673087.0,710100.0,5.49,15775.0,-2.17,11
667,667,markham,2016,May,746,683800.0,725875.0,6.15,7638.0,1.06,10
